symbol,time,price,upperBand,lowerBand,bandWidth,rsi,upperSlope,realSlope,lowerSlope,upperI,realI,lowerI,action
WFC,2020-05-13 01:33:25.168457,24.030000686645508,28.632878574249737,23.784292141082297,0.2019204023861906,3.786962923322889,-0.3552833136647866,-0.17261182016401147,-0.0008332502176149094,31.35564920135982,25.3973134168938,24.05557099617545,hold
IBM,2020-05-13 01:33:34.148958,120.30999755859375,125.12925684683903,119.03675420052424,0.10399790599556899,7.49517418742397,0.07034024115546779,-0.0831351778400478,0.057508466584517484,126.66846768598785,121.9647777044951,114.16416674166634,hold
CVS,2020-05-13 01:33:42.701412,63.349998474121094,63.79717281307517,59.640826912266625,0.08584833850698485,37.799201227877084,0.08703664214585861,0.48186549855701954,0.1291867443624564,63.79144737527037,61.08477623782941,58.357676855641124,hold
CRM,2020-05-13 01:33:53.425482,177.67999267578125,179.73051682446618,154.92747572924475,0.2120997977601381,62.34259460985289,2.125912334007918,2.4490296093385617,-0.7168977830444689,166.046281146407,167.10671245518017,148.75607576714532,hold
EQIX,2020-05-13 01:34:02.867461,663.6500244140625,685.8291600803757,667.5848413844681,0.05010384002351797,52.37158509207612,-0.5971290691693556,-2.1862669987465027,0.6801213495885343,700.4994982135823,681.989552967584,660.6063240848378,hold
TGT,2020-05-13 01:34:11.836730,119.43000030517578,119.10865220184431,108.07534895782365,0.14747797734430046,68.89739458840955,0.7267500366390633,1.187910222295505,0.008332208233983595,114.54602538014349,113.14985235413509,103.05794419383112,hold
DKNG,2020-05-13 01:34:19.882342,26.299999237060547,25.64055325879431,18.98544657335901,0.6013451145219156,38.34892410318426,0.4129643465830185,0.37947741551185726,0.17564011502996812,23.24372957250854,23.247463083978907,12.860778147072267,already in portfolio
FISV,2020-05-13 01:34:27.308695,100.2699966430664,106.63985716321488,99.96014283678511,0.1692612584849433,57.571632775173896,0.3007871567560787,-1.0336565615525886,0.024899357799438117,106.76496030406652,106.81223763992537,91.09051827304914,hold
CCL,2020-05-13 01:34:35.395394,13.180000305175781,15.92309994512042,12.38490023798505,0.40080225333554614,47.77485911453766,0.03327890222030512,0.038358325388894166,0.0688852844281631,15.759331485414295,13.410596719428675,10.212608975075462,hold
NOW,2020-05-13 01:34:43.813534,365.3999938964844,389.07072448248965,333.29928284172905,0.4159105633968065,64.23098930357824,4.497413104933264,0.041639641149720324,1.1040123620312277,372.4822559251227,374.58940876064014,254.13895479374395,hold
JNJ,2020-05-13 01:34:51.956829,147.13999938964844,150.1486195413371,147.24337874967853,0.0651606087922227,27.643168977239668,-0.3951999942777532,-0.013283459108267268,0.7701029529341812,157.47797529079455,148.16119270894066,141.10769467936197,buy
BKNG,2020-05-13 01:35:09.104916,1385.9200439453125,1494.057052217477,1367.3349643840854,0.12484093772886175,43.659869817066394,-0.1380197638928271,-2.444253039004198,0.10368994812790801,1505.1329158858591,1416.9579221810868,1327.1762129693766,hold
PDD,2020-05-13 01:35:18.434413,57.83000183105469,56.15124842322506,44.536751302116734,0.28475538479819457,56.44329248376379,0.39850034386657984,1.283358331936509,0.39141010924657793,53.60173354664655,49.73059645695473,40.252116473577026,hold
MRNA,2020-05-13 01:35:26.900796,62.349998474121094,63.409831496783966,42.744168594768766,0.5207232983654221,54.361172752849946,0.8938989083850905,2.48126861230651,0.8089294277327829,57.64472177057558,51.18044776347146,31.97015841832367,hold
IIVI,2020-05-13 01:35:36.558106,43.849998474121094,39.976074790264704,30.21592502662983,0.48978383801644154,64.06103430138302,0.6383377304431745,1.291343347350163,-0.0944571140700832,35.367517514748165,33.25223865793712,25.368616698372026,hold
MA,2020-05-13 01:35:45.327148,272.3399963378906,283.44581123649334,268.066194378741,0.1704805501547791,42.54064710067748,0.9000731020449433,0.00611945764342352,-0.21787134077075238,283.7493406401404,277.3668682041453,244.4414993721395,hold
MARK,2020-05-13 01:35:54.318874,1.8799999952316284,1.6853799352467136,0.2526200404345912,2.584498200127238,67.29516058108092,0.11892062058865255,0.16925373228628246,-0.05654002490549064,0.7858358765124654,0.8620895271870627,0.1702984440829058,hold
INO,2020-05-13 01:36:03.092963,12.899999618530273,13.106048777959092,9.843950840571182,0.7186498459674986,51.03439678498291,0.01435140547923225,0.3804476794911855,0.20615603693819753,15.037249987033105,10.300746291431029,5.779929012454926,hold
DIS,2020-05-13 01:36:11.598317,104.55000305175781,110.94959130745582,100.66440863150902,0.12354855002403804,48.05850106981869,0.18684596981206164,0.4416420780011078,0.008519748061584963,109.92341443555797,104.34940224263205,97.94936090131962,hold
UBER,2020-05-13 01:36:20.198372,32.36000061035156,32.97062522631718,27.241375048341023,0.24151675801396777,62.204824895353696,0.30562894740700774,0.4984328426531891,-0.03786028824235225,30.938046766794077,29.712388223676538,25.931401274410128,hold
AMD,2020-05-13 01:36:28.999619,53.7599983215332,54.905402530151875,50.590597378295385,0.14878401167854283,42.95996018499614,-0.10235287222575436,0.4682835251537722,0.30067376205456403,58.87514229899307,52.04880597698155,48.710559270521415,hold
PYPL,2020-05-13 01:36:37.788559,141.02999877929688,147.11779387424065,117.0482080178492,0.39454315400357004,74.44198758214979,2.487797359426145,1.0988815079874066,-0.24723005245210503,132.8126230082491,137.83313238798684,99.3389884223603,not in portfolio
FB,2020-05-13 01:36:45.789087,210.10000610351562,214.98251332821434,198.7894898456138,0.29018503471427587,58.782002839306806,1.6295720935461644,0.27805988824189604,0.5493906936834616,212.53318763699562,210.293432434993,162.1069204772185,hold
BRK-B,2020-05-13 01:36:54.387337,172.92999267578125,187.09532569824202,169.68067222656268,0.13611915451708795,1.3369428726310844,-0.26397913158092673,0.04447640945662314,-0.734767245026032,197.13372056040083,173.92746495488865,174.8573710397041,not in portfolio
DDOG,2020-05-13 01:37:02.379547,68.86000061035156,60.67122264591323,39.25477756770981,0.6048190464106818,96.20375944837275,1.6017409255858959,3.05298486396448,-0.501203639709977,47.359052186704695,45.94164253348735,36.10184415441987,not in portfolio
AMZN,2020-05-13 01:37:10.797659,2356.949951171875,2438.3644157525378,2287.8296272162124,0.0742827451039748,44.246259601933716,-13.163169149215442,3.4748334742304103,28.053974157377787,2523.7305868975527,2363.1565014284047,2124.9917997045923,hold
MSFT,2020-05-13 01:37:19.708503,182.50999450683594,186.28071468206696,175.89528324273772,0.11423152986785162,48.39789179601203,0.5227416636038181,0.20611970816085587,0.5385793216493601,184.25261038251313,183.43686323023556,164.10909112733265,hold
WMT,2020-05-13 01:37:27.445261,123.80000305175781,124.22713272992927,121.54486739214106,0.10843651686893033,16.779101685035116,-0.049884962759511264,0.251940257513701,0.007575591722239946,133.26878917868146,122.3065683165593,119.33721993742019,hold
XOM,2020-05-13 01:37:34.553258,44.130001068115234,46.12733135199341,42.53666477227417,0.19003508428004767,9.302094542182004,0.1262806720330001,0.17694567210638704,0.01790918533603769,46.25776736546692,43.67524303607087,38.68323659908532,hold
TTD,2020-05-13 01:37:42.279610,310.6400146484375,321.62072796740347,283.5872676380653,0.5085161478152571,83.13897844596264,3.2678372756256713,-1.5446998254576727,2.3507970422563544,321.19189857668874,317.5671578022971,188.01232425902282,not in portfolio
PTON,2020-05-13 01:37:51.200205,46.16999816894531,46.00661299585566,29.929386302240047,0.5666282733749914,62.96749009003802,1.0675320989466617,0.8061193209975516,-0.25571125028242,38.4477229397906,40.56686492464436,26.790978496266412,hold
WORK,2020-05-13 01:38:00.761837,31.049999237060547,31.45246369996917,25.683536361065986,0.24143694356434947,50.97849646579917,0.31199398171919757,0.4451492224166642,0.04700603211619705,29.509122551077034,28.96358202464545,24.27387721639724,hold
BYND,2020-05-13 01:38:09.444506,136.92999267578125,139.07068500392856,88.14331493503627,0.7601200755424188,70.06701004576456,3.2006125701230546,1.6789549642534398,0.19985005586443824,119.88776153744331,125.32492555077397,61.3943429205827,not in portfolio
HD,2020-05-13 01:38:18.852357,232.97999572753906,235.66492588150723,217.33507106673497,0.2169105264995409,66.25901036975681,1.662614679008317,1.434253635691173,0.33310904535691355,230.198696976824,227.45208603588503,191.22067558176977,hold
TVIX,2020-05-13 01:38:28.450049,170.42999267578125,225.6916002346424,153.81839427219353,0.6857788900420569,39.42831955668139,0.5677165170792804,-7.142613083568971,-4.939209216090329,285.2388538657375,195.1073152912197,170.3843212969622,hold
GOOG,2020-05-13 01:38:37.831969,1375.739990234375,1395.5048361134288,1319.673191230321,0.16172037139134013,50.4776198494688,6.92847354050402,5.067005669892725,2.81715351829376,1374.5470422788517,1363.258404632113,1187.8210173862021,hold
NVDA,2020-05-13 01:38:46.438435,312.1000061035156,318.00714818329635,283.6788503518599,0.16093801121152373,55.962074348890816,1.8364388086077243,2.8323131959829766,0.809620210566418,306.3734747731232,302.04552402781013,266.16295975346264,hold
VZ,2020-05-13 01:38:55.069879,55.45000076293945,57.74495169415531,55.29904931292477,0.06277474020091764,26.757145374398334,0.009346806601373712,0.003134485500961995,-0.0712272513700227,58.873932030066,56.0052241425016,55.817433801223714,not in portfolio
CVX,2020-05-13 01:39:02.711449,91.12000274658203,95.0083242704167,89.59967896444658,0.1969560852308182,40.2481129716242,0.40774031887449497,0.06455247793624659,0.10158806780234993,95.2807044771524,92.3492548928332,79.26217781017195,hold
GOOGL,2020-05-13 01:39:11.183801,1375.1800537109375,1394.2469559262913,1316.941056769021,0.16552493236071467,48.76526715912323,7.046212186372704,5.563206003673041,2.9057954147816973,1372.702304314341,1359.9870368615905,1181.9498942266455,hold
ADBE,2020-05-13 01:39:19.379891,365.1000061035156,371.90276004667874,345.1412463009775,0.14171794129004367,52.317837906356566,1.3936741060185878,0.6035848589085823,1.27580412538299,365.07615335511116,364.9759658130247,317.1763064983316,hold
INTC,2020-05-13 01:39:28.093596,58.38999938964844,60.86584169881858,57.30764081460915,0.07920277158507741,43.15093994830781,0.006516744542159189,-0.03029834690378672,0.06028484758721995,61.35187266038824,59.39283479149662,56.357490047176846,hold
CSCO,2020-05-13 01:39:36.484165,43.220001220703125,43.56714776546327,40.73285223453673,0.07946004438843914,43.68041284898649,0.06669267275081613,0.3555969978446391,0.007732685807952354,43.345976849820126,41.41432901638657,40.37423215231884,hold
PXD,2020-05-13 01:39:45.002394,84.05999755859375,90.08678658471985,80.89521262182313,0.274009516490231,41.15876328882177,0.4414714448063538,-0.11164178421248248,0.07645371516041474,89.91539271178578,85.78059626337307,69.46681689523889,hold
ERI,2020-05-13 01:39:54.566823,23.18000030517578,22.75343948058969,17.71456131286734,0.5403966188808538,59.73897634434554,0.21760212437274518,0.6399254016022184,-0.014699126943053554,22.0611861877209,18.678209333277458,13.709485773479868,hold
KO,2020-05-13 01:40:03.909848,44.84000015258789,46.57104226757787,44.42695730517604,0.08426929181350801,23.24567556798182,-0.16265872717107788,0.045074804505305516,0.002688611623327543,49.016216272584344,45.04179057790272,43.95849974882533,hold
COST,2020-05-13 01:40:13.088313,304.8399963378906,309.5782841912654,302.16571605287515,0.06168296609333592,38.265894734516074,-0.15298648218573727,-0.01604791897446358,0.39072538471896057,318.3282265888022,307.0449341731285,296.140989738011,hold
CMG,2020-05-13 01:40:22.453278,929.8499755859375,931.152817963478,855.8871722708969,0.21151119565269008,55.63837206498177,3.157220542208583,9.189251344595384,6.852346080852865,936.0351295313711,885.1020908640392,732.4364799201508,hold
AAL,2020-05-13 01:40:31.944903,9.649999618530273,11.93637392387112,8.721626259234348,0.35421280713870207,42.45772634896712,-0.07227338871494995,0.07149251539315753,-0.043987805998130604,12.9576603497234,9.535821017934316,9.009071232747397,hold
MU,2020-05-13 01:40:41.147300,45.689998626708984,49.19390895056073,44.29809162927325,0.16558705955585093,46.14487706742667,0.053315491245902694,0.028432532922545516,-0.016830394300212156,49.17782799572968,46.88238918247507,41.937814102085085,hold
SPG,2020-05-13 01:40:50.082867,54.560001373291016,67.41964894121,53.12635173017672,0.33809970873413336,38.318520723082514,-0.5626408155005996,-0.34776106877113455,-0.03673974883318974,71.41087080344835,57.05373206067441,48.2779954389177,hold
PENN,2020-05-13 01:40:58.535862,17.75,19.153065647739297,15.264934382778277,0.4836502589485603,62.03220545795496,0.26094647692895295,0.23343276977539068,-0.003692744674696834,17.933871272236694,17.102388381958008,11.887218233200901,hold
GE,2020-05-13 01:41:05.833308,6.005000114440918,6.660719976604531,5.912280072986533,0.1528555921514956,33.153737799609914,-0.05521004917241978,0.0022388145105162686,0.00041901038879136633,7.205885619382081,6.108731376591013,5.9166293067596865,hold
HON,2020-05-13 01:41:13.579579,127.62999725341797,143.26560303295602,128.7403921452666,0.12170298443252099,25.081782053702625,-0.17918703028562036,-0.6429098328547691,-0.22870843653312004,145.12584992723953,134.73014478541134,129.57165456613228,already in portfolio
ZM,2020-05-13 01:41:20.975167,161.0399932861328,164.23849012245114,135.51750658165042,0.23341806066217954,50.518823277596724,0.09857199539664885,2.028805177603195,1.693853171630159,168.59235424084105,152.381341962672,125.22585510837841,hold
V,2020-05-13 01:41:29.235641,179.4199981689453,184.51204677240588,175.53595127446914,0.17184840671531865,49.2633612591473,0.8031065668110684,0.015820631340368586,-0.17526352418120336,183.693806610839,181.86970064533293,159.29943251579348,hold
SBUX,2020-05-13 01:41:37.875241,74.3499984741211,77.68512255594662,71.65859692647525,0.10883802034271291,28.581399703493915,0.08339040725797776,0.09694073805168497,0.14670781037881206,78.56994828273923,75.05656581138497,69.98274112438166,hold
PG,2020-05-13 01:41:46.536312,114.55000305175781,117.98036620927535,112.94563324140826,0.09102839525856993,31.409947919832803,-0.020177829208904756,0.3319408359812267,-0.031674713041998974,123.0510492101184,113.2865644995846,112.43882281418999,not in portfolio
PNC,2020-05-13 01:41:54.607697,100.0199966430664,108.23241708631978,97.56158163194193,0.1771802172417143,32.52016253655199,0.048402996708442586,0.09634308316814373,0.06373297868801332,109.98572395108529,101.12223918402373,91.8857030326484,hold
GRUB,2020-05-13 01:42:02.512088,60.349998474121094,54.83575696443435,42.13424425626877,0.3832045295509751,77.65229871629121,0.5138129025978625,1.323731095043581,-0.1073502446124602,49.72724886928997,46.229552994913135,38.46685638720345,not in portfolio
C,2020-05-13 01:42:11.091899,42.3650016784668,48.496795795919844,42.046633769509846,0.21315762523690407,23.57923327895378,-0.05298111191608458,-0.1920147796175373,-0.021847872928065778,49.24502495189669,44.60664162706973,39.71653409324017,hold
VTIQ,2020-05-13 01:42:19.075551,27.100000381469727,22.368258426441677,9.337741520152562,1.0106837661704313,77.2341555838706,1.0230280365787447,2.041567076498003,-0.5378787918147864,13.769835030138587,12.687612277358326,11.149747057819447,not in portfolio
JD,2020-05-13 01:42:27.704603,47.029998779296875,47.13310096643018,41.42289802648975,0.1452253332068928,36.22479062637606,0.1426240070916752,0.5241792878108238,0.09142077961778251,46.982463438173646,44.250297261707814,40.976611259747884,hold
QDEL,2020-05-13 01:42:36.728435,182.52000427246094,188.0265789284379,120.76942326882771,0.7318054289022374,58.33901666744468,5.324270598048423,9.035149873192632,-0.4059870615074953,154.49331222292827,143.87358047713093,88.83849573632938,hold
TSLA,2020-05-13 01:42:45.511688,809.4099731445312,830.1605376260857,733.0094574911018,0.19821147281229706,51.51262084188409,-2.7254556262378506,4.631263846781716,13.789602892227238,846.3825144923309,787.5804470688549,611.4370797058675,hold
SHOP,2020-05-13 01:42:53.434109,746.9299926757812,761.0488493865082,617.641153054898,0.40875749476963297,74.43151108943755,1.9757814557344457,4.436416398233442,15.341934863790987,761.3999186538268,720.0840399443214,421.5342848556036,not in portfolio
NFLX,2020-05-13 01:43:01.435482,431.82000732421875,441.5925770260191,414.1114207767153,0.08817715554527876,58.21997897032635,-1.344464710037312,0.0315665629372668,4.241292863277463,452.4090966154752,435.6476121589319,385.1927819919757,hold
BABA,2020-05-13 01:43:10.578800,200.3300018310547,206.1923783912778,191.52761977766752,0.11925969045941893,17.354748426435464,0.006269591471521002,1.1875367805139343,0.14874542590984047,215.2804815575678,196.39089738077195,190.36087647921357,hold
UNH,2020-05-13 01:43:18.608225,287.8299865722656,292.17213764031277,284.32786235968723,0.07709875318258383,39.77280010374712,-0.8087891521278391,0.18723855089785452,2.0950053186098807,303.43137982908473,286.93372766295477,263.35981439207023,hold
DAL,2020-05-13 01:43:27.583981,21.040000915527344,26.040663049234904,19.97533693550631,0.26811176765713307,42.18357285574645,-0.02553672519506442,-0.009328230103450026,-0.08609759188986077,26.377478667596144,21.716119196877553,20.59529738667231,hold
SQ,2020-05-13 01:43:36.451111,75.20999908447266,76.80695730029211,61.8270430964364,0.3488707864309257,79.94185041330718,1.2611061717533645,0.73194019830049,-0.3236433394306033,69.01298878883888,71.72656842132113,55.53511515858707,not in portfolio
